timestamp,total_value,cash,positions
2025-05-16 09:14:26.432196,14.999442,14.192820070298309,"{'APT21794-USD': {'qty': 0.14999436, 'avg_entry_price': 5.377681732177734}}"
2025-05-16 09:29:31.636733,14.99943,14.84943576,"{'APT21794-USD': {'qty': 0.02775534625407625, 'avg_entry_price': 5.404156684875488}}"
2025-05-16 09:47:02.349422,14.998782,14.84879424,"{'APT21794-USD': {'qty': 0.027826826726375535, 'avg_entry_price': 5.390041828155518}}"
2025-05-16 11:25:45.156265,12.231848158907207,1.208298062663248,"{'APT21794-USD': {'qty': 0.8995847683253522, 'entry_price': 12.260169646739959}}",12.254042625427246
2025-05-16 11:25:45.157850,11.74854282523435,11.74854282523435,{},11.734384536743164
2025-05-16 11:25:45.159543,11.732677005576013,1.1589884628650982,"{'APT21794-USD': {'qty': 0.8892688542651759, 'entry_price': 11.896262121677397}}",11.8903169631958
2025-05-16 11:25:45.162121,11.960306934121508,0.11433369031683371,"{'APT21794-USD': {'qty': 0.9751336233619179, 'entry_price': 11.9189680982372}}",12.148051261901855
2025-05-16 11:25:45.164223,11.40629551190562,11.40629551190562,{},11.597302436828613
2025-05-16 11:25:45.166511,11.390891880131568,1.1252259194165095,"{'APT21794-USD': {'qty': 0.8477742947066104, 'entry_price': 12.115015585899352}}",12.10896110534668
2025-05-16 11:25:45.169632,12.708753890049037,0.11100303059877459,"{'APT21794-USD': {'qty': 0.9218822210510993, 'entry_price': 12.240184499890193}}",13.665249824523926
2025-05-16 11:25:45.170717,12.69257002934165,0.11100303059877459,"{'APT21794-USD': {'qty': 0.9218822210510993, 'entry_price': 12.240184499890193}}",13.64769458770752
2025-05-16 11:25:45.172680,12.325060399331084,12.325060399331084,{},13.268939971923828
2025-05-16 11:25:45.174713,12.325060399331084,12.325060399331084,{},13.2638578414917
2025-05-16 11:25:45.176534,12.325060399331084,12.325060399331084,{},13.178743362426758
2025-05-16 11:25:45.179047,12.325060399331084,12.325060399331084,{},12.750299453735352
2025-05-16 11:25:45.191930,12.308416021514809,1.2158616621168328,"{'APT21794-USD': {'qty': 0.8226212903501469, 'entry_price': 13.491141995429992}}",13.484399795532227
2025-05-16 11:25:45.199853,12.220324648594929,1.2158616621168328,"{'APT21794-USD': {'qty': 0.8226212903501469, 'entry_price': 13.491141995429992}}",13.377313613891602
2025-05-16 11:25:45.206561,12.02195467308955,12.02195467308955,{},13.15589714050293
2025-05-16 11:25:45.209558,12.005719624401276,1.185960418620681,"{'APT21794-USD': {'qty': 0.7562054028948098, 'entry_price': 14.315117352962494}}",14.307963371276855
2025-05-16 11:25:45.215223,12.58524844206261,0.11699446161474181,"{'APT21794-USD': {'qty': 0.8270022210923237, 'entry_price': 14.38093736752223}}",15.076445579528809
2025-05-16 11:25:45.217238,11.094630288234363,11.094630288234363,{},13.293944358825684
2025-05-16 11:25:45.220660,11.079647544761617,1.0944802853506896,"{'APT21794-USD': {'qty': 0.7119865667858822, 'entry_price': 14.031388103485106}}",14.024375915527344
2025-05-16 11:25:45.222491,11.361690727781355,0.10796998763371723,"{'APT21794-USD': {'qty': 0.7802844546653219, 'entry_price': 14.066260772415786}}",14.422587394714355
2025-05-16 11:25:45.224033,12.132259769420253,0.01065119069357176,"{'APT21794-USD': {'qty': 0.786590162077723, 'entry_price': 14.077097229516745}}",15.410323143005371
2025-05-16 11:25:45.224956,12.237017583392719,0.01065119069357176,"{'APT21794-USD': {'qty': 0.786590162077723, 'entry_price': 14.077097229516745}}",15.543502807617188
2025-05-16 11:25:45.226402,11.804362671051669,11.804362671051669,{},15.01598072052002
