timestamp,type,symbol,price,quantity,value
2025-05-16 09:14:26.425307,BUY,APT21794-USD,5.377681732177734,0.14999436,0.8066219297016907
2025-05-16 09:29:31.626788,BUY,APT21794-USD,5.404156684875488,0.02775534625407625,0.14999424
2025-05-16 09:47:02.338089,BUY,APT21794-USD,5.390041828155518,0.027826826726375535,0.14998776
2025-05-16 10:50:17.820837,BUY,APT21794-USD,9.281097923755645,1.4551674394557952,13.505551501049998
2025-05-16 10:50:17.822783,BUY,APT21794-USD,9.79351812171936,0.13604065071628269,1.3323165780804085
2025-05-16 10:50:17.824298,BUY,APT21794-USD,10.00854467153549,0.013132022206881758,0.13143243088517215
2025-05-16 10:50:17.827937,SELL,APT21794-USD,9.665253723621369,1.6043401123789596,15.506354245125864
2025-05-16 10:50:17.831970,BUY,APT21794-USD,9.157327344417572,1.5246478812420117,13.961699733505789
2025-05-16 10:50:17.835129,SELL,APT21794-USD,8.82284924697876,1.5246478812420117,13.451738410923845
2025-05-16 10:50:17.838059,BUY,APT21794-USD,9.021027806282042,1.4940449048193902,13.477820630209726
2025-05-16 10:50:17.839621,BUY,APT21794-USD,9.475873569488526,0.14031222877772884,1.329580940150908
2025-05-16 10:50:17.841361,SELL,APT21794-USD,9.227585475444794,1.634357133597119,15.081170147670361
2025-05-16 10:50:17.842993,BUY,APT21794-USD,9.764733289718627,1.4027441379957508,13.697422381244769
2025-05-16 10:50:17.844493,SELL,APT21794-USD,9.315414044380189,1.4027441379957508,13.067142443757598
2025-05-16 10:50:17.848140,BUY,APT21794-USD,8.745949845314025,1.4984978065200885,13.105786659137772
2025-05-16 10:50:17.850482,SELL,APT21794-USD,8.482308962345124,1.4984978065200885,12.710721374299856
2025-05-16 10:50:17.857846,BUY,APT21794-USD,7.428491327762603,1.713242041648848,12.726803648746765
2025-05-16 10:50:17.859328,BUY,APT21794-USD,7.84789276099205,0.1599784160058426,1.2554934528872268
2025-05-16 10:50:17.861657,SELL,APT21794-USD,7.066330294132233,1.8732204576546907,13.236794467513587
2025-05-16 10:50:17.863962,BUY,APT21794-USD,6.510647533893585,1.8478970499044454,12.031006370849608
2025-05-16 10:50:17.866170,SELL,APT21794-USD,6.0900325505733495,1.8478970499044454,11.253753184026538
2025-05-16 10:50:17.870378,BUY,APT21794-USD,5.856245827674865,1.9312990454712717,11.310161977033584
2025-05-16 10:50:17.872772,BUY,APT21794-USD,6.188127746343612,0.18030370981283234,1.1157423894614749
2025-05-16 10:50:17.874382,SELL,APT21794-USD,5.88151964879036,2.111602755284104,12.41943309564332
2025-05-16 10:50:17.875864,BUY,APT21794-USD,6.1649399650096885,1.8300199192709614,11.281962937077354
2025-05-16 10:50:17.879035,SELL,APT21794-USD,6.008907819509506,1.8300199192709614,10.996421002765436
2025-05-16 10:50:17.882476,BUY,APT21794-USD,5.918969816207885,1.8592401166455021,11.004786131507554
2025-05-16 10:50:17.884046,SELL,APT21794-USD,5.6130911364555365,1.8592401166455021,10.436084219285426
2025-05-16 10:50:17.885625,BUY,APT21794-USD,6.3188917765617365,1.6574729293177728,10.473392062939768
2025-05-16 10:50:17.888228,SELL,APT21794-USD,5.9811497557163245,1.6574729293177728,9.913593806295417
2025-05-16 10:50:17.890582,BUY,APT21794-USD,6.11966930937767,1.6260624158350732,9.950964261318408
2025-05-16 10:50:17.892040,SELL,APT21794-USD,5.400341271877289,1.6260624158350732,8.781291974882636
2025-05-16 10:50:17.893440,BUY,APT21794-USD,5.633456304073333,1.576450568090503,8.880865390869431
2025-05-16 10:50:17.894834,BUY,APT21794-USD,5.876982871770858,0.14907196320547703,0.876093374419844
2025-05-16 10:50:17.896345,BUY,APT21794-USD,6.140038528203964,0.014075842805790977,0.08642621714449919
2025-05-16 10:50:17.898199,BUY,APT21794-USD,6.465969406127929,0.0013185814676801519,0.008525907429507125
2025-05-16 10:50:17.900154,SELL,APT21794-USD,6.310000503063202,1.7409169555694513,10.985186865434496
2025-05-16 10:50:17.901800,BUY,APT21794-USD,6.750246338367462,1.4640296787730058,9.882560978398773
2025-05-16 10:50:17.903318,SELL,APT21794-USD,5.731876699924469,1.4640296787730058,8.391637603756898
2025-05-16 10:50:17.905699,BUY,APT21794-USD,6.2051970334053035,1.3736234285072477,8.523604023589195
2025-05-16 10:50:17.907282,SELL,APT21794-USD,5.988996000766755,1.3736234285072477,8.226625219889424
2025-05-16 10:50:17.908747,BUY,APT21794-USD,6.179421117067337,1.3336373358847176,8.241106715875448
2025-05-16 10:50:17.910144,SELL,APT21794-USD,5.945956751585007,1.3336373358847176,7.929749921469578
2025-05-16 10:50:17.913639,BUY,APT21794-USD,5.298492000102996,1.4997067924872058,7.946184442493585
2025-05-16 10:50:17.915942,SELL,APT21794-USD,5.20601290178299,1.4997067924872058,7.807492910579978
2025-05-16 10:50:17.923142,BUY,APT21794-USD,5.210597027063369,1.4983147254066966,7.807114253809402
2025-05-16 10:50:17.926173,BUY,APT21794-USD,5.352541800498962,0.14388833130926484,0.7701683079368836
2025-05-16 10:50:17.928116,SELL,APT21794-USD,5.144339595079423,1.6422030567159616,8.44805020782438
2025-05-16 10:50:17.930366,BUY,APT21794-USD,5.351666366815567,1.4342105792359416,7.675416519828062
2025-05-16 10:50:17.934316,BUY,APT21794-USD,5.437392554283142,0.13925358123116596,0.7571763857436045
2025-05-16 10:50:17.936413,BUY,APT21794-USD,5.6117002265453335,0.013310602261129116,0.07469510972423309
2025-05-16 10:50:17.940238,BUY,APT21794-USD,5.680661024093627,0.0012971446333874374,0.007368638961496233
2025-05-16 10:50:17.942698,BUY,APT21794-USD,6.02641057562828,0.00012062120702559123,0.0007269129176640713
2025-05-16 10:50:17.944363,SELL,APT21794-USD,5.915403912782669,1.5881925285686496,9.39480029774719
2025-05-16 10:50:17.951424,BUY,APT21794-USD,5.293854825496673,1.596409491455534,8.45116008981057
2025-05-16 10:50:17.953798,BUY,APT21794-USD,5.406979940414429,0.15419016697403742,0.8337031398377717
2025-05-16 10:50:17.955198,SELL,APT21794-USD,5.108304440975189,1.7505996584295715,8.94259600952543
2025-05-16 10:50:17.960457,BUY,APT21794-USD,4.414510076522827,1.8408730561059254,8.12655265577898
2025-05-16 10:50:17.961945,SELL,APT21794-USD,4.3479731268882755,1.8408730561059254,8.004066577961256
2025-05-16 10:50:17.963364,BUY,APT21794-USD,4.735619628667831,1.689691292450771,8.001735250918989
2025-05-16 10:50:17.965492,SELL,APT21794-USD,4.613691222190857,1.689691292450771,7.7957138841924465
2025-05-16 10:50:17.967297,BUY,APT21794-USD,4.794358127832412,1.6273291001946362,7.80199849817636
2025-05-16 10:50:17.968834,BUY,APT21794-USD,4.966185007095337,0.15498086354941135,0.7696636409457749
2025-05-16 10:50:17.970301,SELL,APT21794-USD,4.822970494747162,1.7823099637440476,8.596028367631426
2025-05-16 10:50:17.975611,BUY,APT21794-USD,4.697350534200668,1.6623158874068336,7.808480421720747
2025-05-16 10:50:17.977081,BUY,APT21794-USD,4.91888439488411,0.1566011757844354,0.7703030797865625
2025-05-16 10:50:17.978500,BUY,APT21794-USD,5.074110952377319,0.014976032825800867,0.07599005218455844
2025-05-16 10:50:17.979908,SELL,APT21794-USD,4.92066942358017,1.8338930960170698,9.02398168368597
2025-05-16 10:50:17.982521,BUY,APT21794-USD,5.275270346403122,1.5402082762943854,8.125015047220439
2025-05-16 10:50:17.984265,BUY,APT21794-USD,5.358893107652664,0.14956989476183374,0.8015290781515251
2025-05-16 10:50:17.985740,BUY,APT21794-USD,5.501853574991226,0.014371608003342563,0.07907048287156279
2025-05-16 10:50:17.988048,BUY,APT21794-USD,5.62729344177246,0.0013861490669136835,0.0078002675535623865
2025-05-16 10:50:17.989508,SELL,APT21794-USD,5.3744505219459535,1.7055359281264753,9.166318459116912
2025-05-16 10:50:17.990893,BUY,APT21794-USD,5.535196387052536,1.4897984753040492,8.24632713793935
2025-05-16 10:50:17.992292,SELL,APT21794-USD,5.432922991514206,1.4897984753040492,8.093960389202179
2025-05-16 10:50:17.994503,BUY,APT21794-USD,5.512376908063888,1.4684073716537918,8.094414887135148
2025-05-16 10:50:17.996119,SELL,APT21794-USD,5.440564299106598,1.4684073716537918,7.988964722764574
2025-05-16 10:50:18.003201,BUY,APT21794-USD,5.484562924861907,1.4559008834161526,7.984980007457929
2025-05-16 10:50:18.004722,BUY,APT21794-USD,5.569064936399459,0.14144469376649066,0.7877146844947223
2025-05-16 10:50:18.006194,BUY,APT21794-USD,6.076750636339187,0.012787705766483434,0.0777076991537965
2025-05-16 10:50:18.007777,SELL,APT21794-USD,5.876317573547364,1.6101332829491266,9.461654506347463
2025-05-16 10:50:18.010289,BUY,APT21794-USD,6.151778403997421,1.3847853943272437,8.51889288299339
2025-05-16 10:50:18.011759,SELL,APT21794-USD,5.740302489042282,1.3847853943272437,7.949087045846075
2025-05-16 10:52:54.391890,BUY,APT21794-USD,10.243022546768188,1.3185123277221706,13.50555150105
2025-05-16 10:52:54.394222,SELL,APT21794-USD,9.042303902626038,1.3185123277221706,11.922389166622725
2025-05-16 10:52:54.395854,BUY,APT21794-USD,10.32375423002243,1.1678984329922932,12.057096387840755
2025-05-16 10:52:54.397369,SELL,APT21794-USD,9.634164234638215,1.1678984329922932,11.251725312824368
2025-05-16 10:52:54.402133,BUY,APT21794-USD,8.803164565086364,1.2848688095303051,11.310911574841883
2025-05-16 10:52:54.404237,SELL,APT21794-USD,8.275281142234803,1.2848688095303051,10.632650629751815
2025-05-16 10:52:54.406863,BUY,APT21794-USD,8.86667191171646,1.204557079881941,10.680412426248406
2025-05-16 10:52:54.408431,BUY,APT21794-USD,9.469144895553589,0.11126853494010416,1.0536178796638134
2025-05-16 10:52:54.409872,SELL,APT21794-USD,9.011528015613557,1.315825614822045,11.857599391630792
2025-05-16 10:52:54.411354,BUY,APT21794-USD,10.02288937997818,1.074584056373771,10.770437126522543
2025-05-16 10:52:54.412786,SELL,APT21794-USD,9.67331491470337,1.074584056373771,10.394789979622846
2025-05-16 10:52:54.422733,BUY,APT21794-USD,8.761766808986664,1.188473472458611,10.413127424348984
2025-05-16 10:52:54.424294,SELL,APT21794-USD,8.566188434123994,1.188473472458611,10.180687714038134
2025-05-16 10:52:54.426669,BUY,APT21794-USD,8.729222621440886,1.1668030279513006,10.185283386358217
2025-05-16 10:52:54.428100,BUY,APT21794-USD,9.13316823720932,0.11001369914474805,1.004773622686715
2025-05-16 10:52:54.429841,SELL,APT21794-USD,8.867602821826935,1.2768167270960487,11.322303612152753
2025-05-16 10:52:54.431452,BUY,APT21794-USD,9.222825050354004,1.1150697892302055,10.284093585005298
2025-05-16 10:52:54.433176,SELL,APT21794-USD,9.06274617576599,1.1150697892302055,10.105594468058234
2025-05-16 10:52:54.437482,BUY,APT21794-USD,9.2286997590065,1.0949542648931914,10.105004160542933
2025-05-16 10:52:54.440766,BUY,APT21794-USD,9.408505727291107,0.10595243730299583,0.9968541131856883
2025-05-16 10:52:54.442840,SELL,APT21794-USD,9.146333015918731,1.2009067021961872,10.983892619335071
2025-05-16 10:52:54.448208,BUY,APT21794-USD,8.79076441669464,1.135156671210705,9.978894872652605
2025-05-16 10:52:54.452294,BUY,APT21794-USD,9.095588994026183,0.10822976822402917,0.9844134886844845
2025-05-16 10:52:54.457233,BUY,APT21794-USD,9.175352213859558,0.01058400216244178,0.09711194767265455
2025-05-16 10:52:54.459855,BUY,APT21794-USD,9.451877622127533,0.0010135605136384017,0.009580049937530897
2025-05-16 10:52:54.461511,BUY,APT21794-USD,10.199989375591278,9.26537842849634e-05,0.0009450676153149527
2025-05-16 10:52:54.463002,SELL,APT21794-USD,9.793569355487824,1.2550766558950992,12.29168027596238
2025-05-16 10:52:54.467015,BUY,APT21794-USD,10.120258596897125,1.092567802059021,11.057068691480804
2025-05-16 10:52:54.469739,SELL,APT21794-USD,9.62917615222931,1.092567802059021,10.520527824280318
2025-05-16 10:52:54.474675,BUY,APT21794-USD,9.479124362468719,1.1134478794915526,10.554510920827509
2025-05-16 10:52:54.476218,BUY,APT21794-USD,9.645412871360778,0.1079474530220735,1.0411977528097205
2025-05-16 10:52:54.477653,BUY,APT21794-USD,10.15569099998474,0.010113904585699251,0.10271368977569027
2025-05-16 10:52:54.479079,SELL,APT21794-USD,9.946645245075226,1.2315092370993252,12.249385497460223
2025-05-16 10:52:54.480672,BUY,APT21794-USD,12.260169646739959,0.8995847683253522,11.02906187129208
2025-05-16 10:52:54.482291,SELL,APT21794-USD,11.728517344474794,0.8995847683253522,10.550795558129233
2025-05-16 10:52:54.483996,BUY,APT21794-USD,11.896262121677397,0.8892688542651759,10.57897538698227
2025-05-16 10:52:54.486517,BUY,APT21794-USD,12.154125287532805,0.08586476909674202,1.0436111613868775
2025-05-16 10:52:54.488688,SELL,APT21794-USD,11.5915037856102,0.9751336233619179,11.303265086675463
2025-05-16 10:52:54.490446,BUY,APT21794-USD,12.115015585899352,0.8477742947066104,10.270798793695414
2025-05-16 10:52:54.491935,BUY,APT21794-USD,13.672082449436187,0.07410792634448889,1.0132096791385963
